Trans,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Testing,mat,matgr,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0,Nx,s11aW,s22aW,s33aW,t12aW,t13aW,t23aW,gramW
Native,417.1470019,0,0,0,0,0,361.2618181,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,947,802,747.2922698,924.8841065,723.2591421,0,0,431.4493931,659.716235,2000000,417.1470019,0,0,361.2618181,0,0,0.6924
Native,629.8148284,0,0,0,0,0,84.39518701,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,635.297614,0,0,374.2043782,572.0866158,2000000,629.8148284,0,0,84.39518701,0,0,0.6928
Native,620.2774764,0,0,0,0,0,116.6121656,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,635.297614,0,0,374.2043782,572.0866158,2000000,620.2774764,0,0,116.6121656,0,0,0.6928
Native,579.5461511,0,0,0,0,0,167.4888377,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,635.297614,0,0,374.2043782,572.0866158,2000000,579.5461511,0,0,167.4888377,0,0,0.6928
Native,489.0777588,0,0,0,0,0,244.5388794,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,635.297614,0,0,374.2043782,572.0866158,2000000,489.0777588,0,0,244.5388794,0,0,0.6928
Native,193.0410267,0,0,0,0,0,360.2145558,0,0,0,0,0,0,0,0,0,0,0,PB+To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,635.297614,0,0,374.2043782,572.0866158,2000000,193.0410267,0,0,360.2145558,0,0,0.6928
Native,256.894,0,0,0,0,0,74.1589,0,0,0,0,0,0,0,0,0,0,0,PB+To,0.1%C steel (normalized),S,432.4,256.4,289.7721001,333.9422645,293.1,0,0,167.3,244.6387243,1000000,256.894,0,0,74.1589,0,0,0.79532
Native,223.475,0,0,0,0,0,111.737,0,0,0,0,0,0,0,0,0,0,0,PB+To,0.1%C steel (normalized),S,432.4,256.4,289.7721001,333.9422645,293.1,0,0,167.3,244.6387243,1000000,223.475,0,0,111.737,0,0,0.79532
Native,253.502,0,0,0,0,0,73.1797,0,0,0,0,0,0,0,0,0,0,0,PB+To,0.1%C steel (normalized),S,432.4,256.4,258.4219805,297.8134242,286,0,0,149.2,218.1715342,1000000,253.502,0,0,73.1797,0,0,0.79532
Native,222.344,0,0,0,0,0,111.172,0,0,0,0,0,0,0,0,0,0,0,PB+To,0.1%C steel (normalized),S,432.4,256.4,258.4219805,297.8134242,286,0,0,149.2,218.1715342,1000000,222.344,0,0,111.172,0,0,0.79532
Native,241.921,0,0,0,0,0,140.314,0,0,0,0,0,0,0,0,0,0,0,Ten+To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,241.921,0,0,140.314,0,0,0.42
Native,247.136,0,0,0,0,0,143.339,0,0,0,0,0,0,0,0,90,0,0,Ten+To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,247.136,0,0,143.339,0,0,0.42
Native,146.091,0,0,146.091,0,0,84.7325,0,0,84.7325,0,0,0,0,0,0,0,0,Ten+To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,218.3840216,0,0,126.662314,0,0,0.42
Native,185.922,0,0,185.922,0,0,107.835,0,0,107.835,0,0,0,0,0,90,0,0,Ten+To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,277.925362,0,0,161.1970687,0,0,0.42
Native,0,0,0,0,0,0,205.253,0,0,205.253,0,0,0,0,0,0,0,0,To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,0,0,0,306.8222928,0,0,0.42
Native,526.6052588,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,606.1198635,0,0,0,0,0,0.71302
Native,510.6417204,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,625.1798783,0,0,0,0,0,0.71302
Native,504.1013567,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,649.1967825,0,0,0,0,0,0.71302
Native,492.2132342,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,658.0981758,0,0,0,0,0,0.71302
Native,419.0386197,0,0,0,0,0,207.8431554,0,0,0,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,419.0386197,0,0,207.8431554,0,0,0.71302
Native,413.0160995,0,0,110.3,0,0,204.8559854,0,0,54.7088,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,442.046236,0,0,219.2549331,0,0,0.71302
Native,403.8587334,0,0,220.6,0,0,200.3139317,0,0,109.4176,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,457.6646907,0,0,227.0016866,0,0,0.71302
Native,394.2741026,0,0,330.9,0,0,195.5599549,0,0,164.1264,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,469.6191486,0,0,232.9310977,0,0,0.71302
Native,397.4266478,0,0,441.3,0,0,197.1236173,0,0,218.8848,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,492.4280786,0,0,244.244327,0,0,0.71302
Native,313.8801039,0,0,0,0,0,272.4479302,0,0,0,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,313.8801039,0,0,272.4479302,0,0,0.71302
Native,315.3208986,0,0,68.9,0,0,273.69854,0,0,59.8052,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,333.7211568,0,0,289.6699641,0,0,0.71302
Native,315.6421321,0,0,137.9,0,0,273.9773707,0,0,119.6972,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,350.2451466,0,0,304.0127872,0,0,0.71302
Native,310.900945,0,0,206.8,0,0,269.8620202,0,0,179.5024,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,359.8949458,0,0,312.388813,0,0,0.71302
Native,307.2409159,0,0,275.8,0,0,266.685115,0,0,239.3944,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,369.2518004,0,0,320.5105627,0,0,0.71302
Native,180.9690653,0,0,0,0,0,322.6678435,0,0,0,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,180.9690653,0,0,322.6678435,0,0,0.71302
Native,182.3403344,0,0,30.95905777,0,0,325.1128162,0,0,55.2,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,190.7339736,0,0,340.078675,0,0,0.71302
Native,187.8925794,0,0,61.86203029,0,0,335.0124691,0,0,110.3,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,203.883214,0,0,363.5237706,0,0,0.71302
Native,189.0792647,0,0,92.82108805,0,0,337.128329,0,0,165.5,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,212.0416025,0,0,378.0701773,0,0,0.71302
Native,182.7439988,0,0,123.7240606,0,0,325.8325498,0,0,220.6,0,0,0,0,0,0,0,0,PB+To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,211.973814,0,0,377.9493104,0,0,0.71302
Native,0,0,0,0,0,0,364.637543,0,0,68.9,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,0,0,0,383.2060244,0,0,0.71302
Native,0,0,0,0,0,0,351.3038018,0,0,137.9,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,0,0,0,386.3247881,0,0,0.71302
Native,0,0,0,0,0,0,344.9822432,0,0,206.8,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,0,0,0,394.7592664,0,0,0.71302
Native,0,0,0,0,0,0,329.1630183,0,0,275.8,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,541.832385,1028.5,0,365.1800689,553.4641552,200000,0,0,0,391.980945,0,0,0.71302
Native,221,0,0,0,0,0,110.5,0,0,0,0,0,0,0,0,0,0,0,Ten+To ,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,221,0,0,110.5,0,0,0.42
Native,221,0,0,0,0,0,110.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To ,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,221,0,0,110.5,0,0,0.42
Native,225,0,0,0,0,0,112.5,0,0,225,0,0,0,0,0,180,0,0,Ten+To ,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,225,0,0,212.7565063,0,0,0.42
Native,271,0,0,-135.5,0,0,135.5,0,0,135.5,0,0,0,0,0,180,0,0,Ten+To ,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,181.2891837,0,0,202.5520732,0,0,0.42
Native,225,218.3062038,13.21854078,274.5,266.3335686,-16.12661975,0,0,0,0,0,0,0,60,60,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,276.8876351,268.6501711,8.91419021,0,0,0,0.7398
Native,190,184.347461,11.16232333,231.8,224.9039024,-13.61803446,0,0,0,0,0,0,0,180,180,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,233.8162252,226.8601445,7.527538399,0,0,0,0.7398
Native,205,198.9012079,12.04355938,250.1,242.6594736,-14.69314244,96.4,0,0,0,0,0,0,0,0,0,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,252.2754009,244.7701559,8.121817747,96.4,0,0,0.7398
Native,175,169.7937141,10.28108727,213.5,207.1483312,-12.54292647,82.3,0,0,0,0,0,0,180,180,0,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,215.3570496,208.9501331,6.933259052,82.3,0,0,0.7398
Native,195,189.19871,11.45606868,237.9,230.8224261,-13.97640379,91.7,0,0,91.7,0,0,0,0,0,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,239.9692838,232.8301483,7.725631515,109.824021,0,0,0.7398
Native,180,174.644963,10.57483262,219.6,213.0668549,-12.9012958,84.6,0,0,84.6,0,0,0,180,180,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,221.5101081,214.9201369,7.131352168,101.3207435,0,0,0.7398
Native,192,186.2879606,11.27982147,234.2,227.2325019,-13.75903223,90.2,0,0,90.2,0,0,0,60,60,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,236.271679,229.242548,7.604900668,108.0275539,0,0,0.7398
Native,305,0,0,0,361.0299486,-21.860529,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,305,0,0,0,0,0,0.7398
Native,225,205.087663,0,274.5,250.2069489,0,0,0,0,0,0,0,0,60,0,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,276.8876351,252.38328,0,0,0,0,0.7398
Native,190,173.1851377,0,231.8,211.2858679,0,0,0,0,0,0,0,0,180,0,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,233.8162252,213.1236587,0,0,0,0,0.7398
Native,205,186.8576485,0,250.1,227.9663312,0,96.4,0,0,0,0,0,0,0,0,0,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,252.2754009,229.9492107,0,96.4,0,0,0.7398
Native,175,159.5126268,0,213.5,194.6054047,0,82.3,0,0,0,0,0,0,180,0,0,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,215.3570496,196.2981067,0,82.3,0,0,0.7398
Native,195,177.7426413,0,237.9,216.8460224,0,91.7,0,0,91.7,0,0,0,0,0,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,239.9692838,218.732176,0,109.824021,0,0,0.7398
Native,180,164.0701304,0,219.6,200.1655591,0,84.6,0,0,84.6,0,0,0,180,0,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,221.5101081,201.906624,0,101.3207435,0,0,0.7398
Native,192,175.0081391,0,234.2,213.4734697,0,90.2,0,0,90.2,0,0,0,60,0,90,0,0,Ten+TP+To ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,236.271679,215.3618066,0,108.0275539,0,0,0.7398
Native,305,0,0,0,339.1694196,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP ,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,305,0,0,0,0,0,0.7398
Native,127.48645,0,0,0,0,0,127.48645,0,0,0,0,0,0,0,0,0,0,0,PB+To,GTS-35,CI,353.0394,235,322.726705,482.4277725,240.262925,362.84,0,186.32635,318.7889199,5000000,127.48645,0,0,127.48645,0,0,0.42
Native,156.9064,0,0,0,0,0,156.9064,0,0,0,0,0,0,0,0,0,0,0,PB+To,GTS-45,CI,514.849125,343,382.1763612,571.2960463,279.489525,411.88,0,220.649625,377.5131946,5000000,156.9064,0,0,156.9064,0,0,0.42
Native,166.71,0,0,0,0,0,166.71,0,0,0,0,0,0,0,0,0,0,0,PB+To,GTS-55,CI,554.08,358,399.1511086,596.6707348,284.39,411.88,0,230.45,394.2808228,5000000,166.71,0,0,166.71,0,0,0.42
Native,201.04,0,0,0,0,0,201.04,0,0,0,0,0,0,0,0,0,0,0,PB+To,GTS-70,CI,710.98,593,475.6038313,710.9560298,313.81,421.68,0,274.59,469.8006992,5000000,201.04,0,0,201.04,0,0,0.42
Native,142.2,0,0,0,0,0,142.2,0,0,0,0,0,0,0,0,0,0,0,PB+To,GGG-40,CI,426.59,289,339.7071249,507.8109404,240.27,421.68,0,196.13,335.5621514,5000000,142.2,0,0,142.2,0,0,0.42
Native,171.62,0,0,0,0,0,171.62,0,0,0,0,0,0,0,0,0,0,0,PB+To,GGG-60,CI,671.76,417,424.6468965,634.7830942,294.2,480.52,0,245.17,419.4655211,5000000,171.62,0,0,171.62,0,0,0.42
Native,205.94,0,0,0,0,0,205.94,0,0,0,0,0,0,0,0,0,0,0,PB+To,GGG-70,CI,720.79,485,509.5693476,761.7293564,333.43,480.52,0,294.2,503.3517816,5000000,205.94,0,0,205.94,0,0,0.42
Native,314,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,314,0,0,157,0,0,0.7228
Native,315,0,0,0,0,0,157.5,0,0,0,0,0,0,0,0,60,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,315,0,0,157.5,0,0,0.7228
Native,316,0,0,0,0,0,158,0,0,0,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,316,0,0,158,0,0,0.7228
Native,224,0,0,0,0,0,224,0,0,0,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,224,0,0,224,0,0,0.7228
Native,316,0,0,0,0,0,158,0,0,158,0,0,0,0,0,0,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,316,0,0,191.470822,0,0,0.7228
Native,314,0,0,0,0,0,157,0,0,157,0,0,0,0,0,60,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,314,0,0,190.2589814,0,0,0.7228
Native,315,0,0,0,0,0,157.5,0,0,157.5,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,315,0,0,190.8649017,0,0,0.7228
Native,279,0,0,279,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,338.1035401,0,0,139.5,0,0,0.7228
Native,284,0,0,284,0,0,142,0,0,0,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,344.1627433,0,0,142,0,0,0.7228
Native,355,0,0,0,0,0,88.8,0,0,177.5,0,0,0,0,0,0,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,355,0,0,120.3998037,0,0,0.7228
Native,212,0,0,212,0,0,212,0,0,0,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,256.9102169,0,0,212,0,0,0.7228
Native,129,0,0,0,0,0,258,0,0,0,0,0,0,0,0,90,0,0,Ten+To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,129,0,0,258,0,0,0.7228
Native,93.56282169,0,0,0,0,0,93.56282169,0,0,0,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,93.56282169,0,0,93.56282169,0,0,0.473
Native,143.968044,0,0,0,0,0,71.98402202,0,0,0,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,143.968044,0,0,71.98402202,0,0,0.473
Native,149.5887211,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,174.1401143,0,0,0,0,0,0.473
Native,136.9018277,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,172.3433624,0,0,0,0,0,0.473
Native,134.0741862,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,179.8388726,0,0,0,0,0,0.473
Native,0,0,0,0,0,0,73.36391667,0,0,50,0,0,0,0,0,0,0,0,To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,0,0,0,96.47824202,0,0,0.473
Native,0,0,0,0,0,0,78.74702804,0,0,75,0,0,0,0,0,0,0,0,To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,0,0,0,112.0381451,0,0,0.473
Native,0,0,0,0,0,0,68.037404,0,0,100,0,0,0,0,0,0,0,0,To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,0,0,0,109.56671,0,0,0.473
Native,60.75133876,0,0,50,0,0,60.75133876,0,0,50,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,83.36693469,0,0,83.36693469,0,0,0.473
Native,53.03669237,0,0,75,0,0,53.03669237,0,0,75,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,84.38978983,0,0,84.38978983,0,0,0.473
Native,51.26530636,0,0,100,0,0,51.26530636,0,0,100,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,90.67115962,0,0,90.67115962,0,0,0.473
Native,93.51280496,0,0,50,0,0,46.75640248,0,0,25,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,117.1934655,0,0,58.59673274,0,0,0.473
Native,79.41318071,0,0,75,0,0,39.70659036,0,0,37.5,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,112.742032,0,0,56.371016,0,0,0.473
Native,65.04886244,0,0,136,0,0,32.52443122,0,0,68,0,0,0,0,0,0,0,0,PB+To,2017A-T4,A,545,395,180.9608228,260.7518329,177.5211282,244.18,0,104.4777797,150.79,1000000,117.8968862,0,0,58.94844308,0,0,0.473
Native,93.00379894,0,0,0,0,0,93.00379894,0,0,0,0,0,0,0,0,0,0,0,PB+To,6082-T6,A,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563,1000000,93.00379894,0,0,93.00379894,0,0,0.473
Native,128.9758525,0,0,0,0,0,64.48792627,0,0,0,0,0,0,0,0,0,0,0,PB+To,6082-T6,A,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563,1000000,128.9758525,0,0,64.48792627,0,0,0.473
Native,161.9716226,0,0,0,0,0,40.49290565,0,0,0,0,0,0,0,0,0,0,0,PB+To,6082-T6,A,290,230,146.7230852,211.4176583,164.929975,0,0,84.71061274,141.8942563,1000000,161.9716226,0,0,40.49290565,0,0,0.473
Native,506,0,0,0,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,506,0,0,0,0,0,0.6762
Native,553,0,0,-276.5,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,441.8263557,0,0,0,0,0,0.6762
Native,381,0,0,381,-214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,476.8683382,0,0,0,0,0,0.6762
Native,502,0,0,0,-428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,502,0,0,0,0,0,0.6762
Native,571,0,0,-285.5,-428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,456.2076837,0,0,0,0,0,0.6762
Native,0,0,0,-200,0,0,337,0,0,0,0,0,0,0,0,0,0,0,Tor+Ten,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,337,0,0,0.6762
Native,0,0,0,-215,-192,-22.5,367,0,0,0,0,0,0,0,0,0,0,0,Tor+Ten+TP+RP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,367,0,0,0.6762
Native,0,0,0,0,0,0,266,0,0,266,0,0,0,0,0,0,0,0,Tor,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,332.9317007,0,0,0.6762
Native,0,0,0,-200,0,0,273,0,0,273,0,0,0,0,0,0,0,0,Tor+Ten,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,341.6930612,0,0,0.6762
Native,0,0,0,-215,-192,-22.5,359,0,0,179.5,0,0,0,0,0,0,0,0,Tor+Ten+TP+RP,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,409.3669698,0,0,0.6762
Native,71.14087604,0,0,0,0,0,40.90907191,0,0,0,0,0,0,0,0,0,0,0,To+PB,7:3 brass,Cu,320,113,141.4612016,180.1759461,100.3266206,0,0,81.6726628,127.1043122,10000000,71.14087604,0,0,40.90907191,0,0,0.651
Native,362,0,0,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,304.2228828,0,0,0,0,0,0.7258
Native,336,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,371.7857266,0,0,0,0,0,0.7258
Native,338,0,0,-338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,0,0,0,0,0,0,0.7258
Native,261,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,343.5423837,0,0,0,0,0,0.7258
Native,146,289,0,170,340,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,180.4269887,357.6923577,0,0,0,0,0.7258
Native,261,261,0,170,340,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten+TP,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,299.4824296,328.0688985,0,0,0,0,0.7258
Native,275,275,0,170,340,0,0,0,0,0,0,0,0,60,0,0,0,0,Ten+TP,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,313.7964197,342.907691,0,0,0,0,0.7258
Native,240,240,0,170,340,0,0,0,0,0,0,0,0,90,0,0,0,0,Ten+TP,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,277.9602238,305.6956614,0,0,0,0,0.7258
Native,196,196,0,170,340,0,0,0,0,0,0,0,0,180,0,0,0,0,Ten+TP,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,232.6087086,258.2595809,0,0,0,0,0.7258
Native,261,0,0,0,0,0,130.5,0,0,0,0,0,0,0,0,60,0,0,Ten+To,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,261,0,0,130.5,0,0,0.7258
Native,277,0,0,0,0,0,138.5,0,0,0,0,0,0,0,0,90,0,0,Ten+To,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,277,0,0,138.5,0,0,0.7258
Native,220,0,0,340,170,0,110,0,0,0,0,0,0,0,0,60,0,0,Ten+TP+To,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,284.2389163,0,0,110,0,0,0.7258
Native,233,0,0,340,170,0,116.5,0,0,0,0,0,0,0,0,90,0,0,Ten+TP+To,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,298.2036294,0,0,116.5,0,0,0.7258
